channel,message_id,date,text,views,forwards,media_type
tikvahpharma,196229,2026-06-23 04:20:42+00:00,"❇️Gemcitabine Inj 1000mg (AMGICIN)
📦90
💵Cash 1950
💵Credit 2050

❇️Fluorouracil Inj. 500mg (F-CIL)
📦288
💵Cash 250
💵Credit 320
  ==============//////=======     

✅️ ELASTIC CREPE BANDAGE (7.5 CM × 5 M)
📦 480 Rolls  💵 72br
✅️ ELASTIC CREPE BANDAGE (10 CM × 5 M)
📦 360 Rolls  💵 90br
✅️ ELASTIC CREPE BANDAGE (12.5CM ×5 M)
📦 240 Rolls 💵100br

✅ Gauze Roll – 90 cm × 100 yrd
💵1,801.20 Birr
📦20roll

✅Gauze Roll – 90cm × 50 m
📦924.00Birr
📦 20 

✅Gauze Bandage –12.5cm ×5 m
💵224.40Birr
📦100

✅ Gauze Bandage –10cm × 5 m
💵 220.80Birr
📦100

✅ Gauze Bandage – 7.5cm× 5 m
💵 218.40Birr
📦100

✅ Gauze Bandage – 5cm × 5 m
💵94.80 Birr
📦 100

✅ Gauze Swabs –10cm ×10cm (8 Ply)
💰 Price: 266.40 Birr/Packet
Carton #100

✅ Lap Sponge – 40 cm × 45 cm (16 Ply)
💰 Price: 772.80 Birr/Packet

👇Vicryl (Absorbable Sutures)
✅️ 0 Round  💵1100
✅️ 0 Cutting  💵1400
✅️ 1 Cutting   💵1250
✅️ 2 Cutting   💵1300 
✅️ 2 Round      💵1150
✅️ 2/0 Round   💵990
✅️ 3/0 Round    💵1100
✅️ 3/0 Cutting   💵1150
✅️ 4/0 Round     💵1100
✅️ 4/0 Cutting   💵1150
✅️ 5/0 Round    💵1300
✅️ 5/0 Cutting   💵1300
✅️ 6/0 Round    💵1400
✅️ 6/0 Cutting  💵1500
👇Prolene (Non-Absorbable Sutures
✅️ 2/0 double arm   💵4000
✅️ 3/0 single arm     💵3900
✅️ 3/0 double arm  💵4000 
✅️ 4/0 single arm     💵3900 
✅️ 4/0 double arm   💵4000
✅️ 5/0 single arm     💵4200 
✅️ 5/0 double arm   💵4400
✅️ 6/0 single arm     💵4200
✅️ 6/0 double arm   💵4400
✅️ 7/0 double arm   💵5500
👇Nylon Sutures
✅️ 9/0  single arm   💵8000
✅️ 9/0 double arm   💵8200
✅️ 10/0 single arm    💵8000
✅️ 10/0 double arm  💵8200      
📦 all are 50 dozen / carton

✅Colostomy Bag 💵 125
✅Suction Catheter (8FG)💵 48
✅️Catheter 2-Way #10💵120br
✅️Catheter 2-Way #12💵120br
✅️Catheter 2-Way #16💵80br
✅️Catheter 2-Way #18💵75br
✅️Catheter 2-Way #22💵78br
✅️Catheter 3-Way #18💵100br
✅️Catheter 3-Way #20💵123br
✅️Catheter 3-Way #22  💵123br

✅ zinc oxide plaster 12.5 * 5 ( 4 rolls ) 💵230
❇️ETT 3.5       💵200
✅ETT 4.5       💵200
✅Surgical Blade Size 23💵730
✅  Micoscope Slide Non Frosted of 50 pcs 💵170

🚒Free and Fast delivery 
📞contact person
                  Meski 📲0912464540
                              📲0979294941
🔜💬  https://t.me/pharminfotack",268,0,none
tikvahpharma,196228,2026-06-23 04:20:42+00:00,"🏩 MT  PHARMA IMPORT

NEW ARRIVAL 

☑️Paracetamol Tab 10x10 💵100
☑️CACHMAX(Cefixime tablet 400mg)💵430
☑️Cipro 500mg 10x10 💵380
☑️Amoxiclav 312.5MG 💵300
☑️Amoxa 125mg syrup 💵77
☑️Amoxa 250mg Syrup  💵95
☑️Azithro 15Ml 💵90
☑️Azithro 30Ml 💵190
☑️Cefalexin 125mg Syrup 💵200
☑️Cotrimoxazole syrup 💵80
☑️Amoxa 500mg 10x10 💵480
☑️CLEDEMOX 625MG 2×7💵380
☑️Amoxicillin&clavulanate tab 1000mg 2*7 💵434
☑️Doxy 100mg cap (20*10) 💵628
☑️Zinc Sulfate 20mg tablet 10x10💵290
☑️Cipro with dexa eye drop 5ml💵149
☑️DEXA EYE/ EAR DROP 5ml 💵112 
☑️SriTrang Exama Glove Powdered 💵590
☑️Ibuprofen Tab [IBUSCOT] 💵230
☑️Metoclopramide 10mg TAB💵160
☑️Albenda 400mg 10x10 💵440
☑️Gabapentin 3×10 💵1100
☑️Spironolactone 25mg 10x10💵900
☑️Prednisolon 5mg 10*10 💵220
☑️Spironolactone 25mg 3×10💵348
☑️Sulbutamol puff 💵165
☑️Omeprazole cap 20MG(LOKIT)💵160
☑️Sildenafil 50mg 1*4 💵24
☑️Cefixime syrup 100ml 💵200
☑️Cloxacillin 250 Syrup 💵185
☑️Co-Amoxaxlav oral susp 228mg 💵180
☑️Co-Amoxaxlav oral sus 457mg 💵300
☑️Paracetamol syrup 💵41
☑️Metronidazole syrup 💵97
☑️Ibuprofen syrup 💵80
☑️Amoxiclav 156.5mg💵170  5📦>165
☑️Metoclopramide drop 💵100
☑️Omeprazole inj 40mg 💵88
☑️Diclo inj (Reyoung) 💵620
☑️Hydrocortison inj  💵64
☑️Dexa inj 4mg/1ml 💵14
☑️Water for inj plastic 💵8
☑️Tramadol inj 💵32.50
☑️TAT  1500iu inj 💵400
☑️Caster Oil  💵105
☑️TTC Eye Ointment 1% 💵 28
☑️Gentamycin eye/ear DROPS 💵55 
☑️Cipro eye/ear drop 5ml 💵60
☑️Cipro eye drop 5ml💵50
☑️Cipro eye drop 10ml 💵75
☑️Timolol eye drop 💵150

✅️Vitamin C 1000mg Effervescent tab off 20💵650birr 
✅️Pronucleus M soft gel cap of 30💵2300
✅️Pronucleus F soft gel cap of 30💵2200
✅Vital Cal syrup calcium magnesium Zinc Vitamin D3 Syrup 💵375

✅40% (plastic) 💵22
✅️Metformin 500mg 💵125
✅Kcl Tab 10x10 💵96
✅Diazepam 5mg Tab 💵560
✅️Amvasc 10mg 💵120
✅️Amvasc 5mg 💵95
✅Amlodipine 5mg 10x10 💵120
✅Amlodipine 10mg 10x10 💵220
✅Loratidine 10mg tab 💵180
✅️Fulstop tab  💵244
✅️Fulstop plus tab 💵228
✅Ferrous sulphate 325mg 💵360
✅Olanzapin 5mg 💵190
✅Salbutamol 4mg 10x10 💵165
✅Meloxicam 15mg  💵125
✅️ORS Non flavored 💵24
✅Acyclovir 200mg 10x10 💵460
✅Paracetamol Epharm 💵2050
✅️Prednisolone 5mg Epharm 💵4000
✅️Atrova 20mg 3×10 💵144
✅Nexap 40mg  💵155
✅Phenobarbital 100mg 💵885
✅Nifidipine 20mg 💵153
✅Furosemide 40mg tab 💵185
✅Esmoprazol 20mg 10x10💵390
✅X-WORM  💵44
✅Losartan 50mg tab10x10💵270
✅HCT 25mg tab 10x10 💵135
✅Chlopheniramine tab 💵110
✅️Potassium Chloride 600mg Tab 💵82
✅Enalapril 10mg Tab 💵250
✅Carbamazepine 200mg  💵790
✅Folic Acid 5mg  💵215
✅Ferrous with folic tab 💵140

✅Dextro (DEXGLO)  💵79
✅️Chlorpheniramine syrup 💵65
✅Loratidin syrup 💵65
✅Metoclorpromid syrup 💵75
✅Guaifenesine syrup 💵68

✅️Frusemide Inj 💵182
✅️Labetalol inj 20ml vial💵490
✅Hydralazine 20mg inj💵210
✅Diazepam BP 10mg inj💵180
✅Lidocaine inj 20ml 💵85
✅Metoclopramide inj 💵8.50
✅️Tranexamic acid inj 💵90
✅Benzatin pen.2.4 iu  💵59
✅Oxytocin 10iu/ml inj  💵110
✅Urine bag 2000ml  💵40
 
✅Hydrocortison cream15g 💵82
✅Clotrimazole cream 15gm 💵40
✅Diclofenic Gel 15gm 💵50
✅Mometason cream 15gm 💵40
✅Clobetasol Cream 15g 💵45
✅Miconazole Cream15g 💵45
✅Nitrofurazon oint 30gm 💵102
✅Nitrofurazone Oint 50gm 💵110
✅Fusidic acid cream 15gm💵110

✅Hpylori Ag strip  off 50 💵3100
✅Urinalysis Reagent Strip of 100💵430
✅HBSAG test strip of 50 💵900
✅️Hpylori ag Cassette of 25💵2000
✅HCV test strip of 50  💵1200
✅EDTA GLASS 💵700 
✅️EDTA plastic 💵750
✅SST TUBE Glass 💵1100 
✅️SST Plastic 💵1200

💉Syringe 3cc 💵600
💉Syringe  5cc 💵610
💉Syringe 10cc  💵790
💉Syring 50cc  💵1400

✅Iv cannula 16G 💵1400
✅️IV cannula 18G 💵1450
✅Iv cannula 20G  💵1450
✅Iv cannula 22G 💵1600

✅Spinal Needle22,23,24,26 💵100br
✅Spinal Needle 25g 💵120br

✅ Malaria Pf/Pv Antigen Device(Off 25)Biotrol
💵 1100 birr

❇️Ns with full iv set 💵350 birr

✅Sinocare strip of 50
📦100
⏰11/2027
💵880birr with free machine and free lancet

✅Sinocare blood glucose monitoring  stripof 25  plus Machine
  📦 30box
  ⏰ 05/2027
  💵440

💥Imported Anti-Cancer Medicines

❇️Paclitaxel Inj 300mg (ADPAXIL)
📦90
💵Cash 3250
💵Credit 3300",246,0,none
tikvahpharma,196227,2026-06-23 03:45:49+00:00,"**TIKVAH SALES – 
****📊****Product List**
**🦠 Anti-Infectives**
**Antibiotics**
• Amyn 500 Cap
• Amyn Sus 125 mg
• Amyn Sus 250 mg
• Amoxyclav 156.25 Sus
• Amoxyclav 312.5 Sus
• Azitro Sus 15 ml
• Azitro Sus 30 ml
• CACHMAX 400
• Cephalexin Sus 125 mg
• Cephalexin Sus 250 mg
• Cloxacillin Sus (With PK)
• Cloxacillin Sus (Without PK)
• Doxycycline 100 Cap
• Genta Inj
• Injxone 1 g
• Metro Sus
• Moxipil 1 g
• Procaine Penicillin
**Antifungals**
• Clotrimazole Cream
• Miconazole Oral Gel
**Antivirals**
• Aciclovir Cream
• Acyclovir 200 Cap
**Antiprotozoals**
• Tinidazole 500
**Anthelmintics**
• Albezole 400
• X-Worm 500
**Diagnostics**
• Malaria Pf/Pv Ag Device
**🔺 Gastrointestinal**
**Anti-Ulcer**
• Corasil Tabs
• Esostar 20
• INNOXIUM Inj
• Nexap 20
• Nexap 40
• Omi Inj
**Antiemetics**
• Babynorm Plazil Drops
• Metoclopramide Drops
• Metoclopramide Inj
• Metoclopramide Syrup
• Metoclopramide Tabs
• Ondansetron Inj
• Stomam Inj
• Stomam Syrup
**🤧 Allergy & Respiratory**
**Antihistamines**
• Cetirizine 10
• CPM Syrup
• Dexchlor Tabs
• Diphenhydramine Syrup
• Glorat 10
• Levocetirizine 5
• Loratadine Syrup
**Bronchodilator**
• Salbutamol 4
**Cough & Cold**
• Cofgel Syrup
• Coliza Drops
• Dexglo Syrup
• Guaifenesin Syrup
• Supril Lozenges
**💊 Analgesics & Anti-Inflammatories**
**NSAIDs**
• Aspirin 81
• Diclofenac Plus Gel
• Ibuprofen Sus
• Indometacin Sup
• Meloxicam 15
**Steroids**
• Biosone 100
• Dexa Inj
• Hydro Inj 100
• Ino-Dexason
**Opioids**
• Klamadol Inj
• Tramadol Inj
**❤️ Cardiovascular**
**Antihypertensives**
• Adipin 5
• Adipin 10
• Amlodipine 10
• AMVASC 5
• AMVASC 10
• Enalapril 10
**Diuretics**
• Alctone 25
• Furosemide 40
• Furosemide Inj
**Anticoagulants**
• Heparin Inj
**Lipid Lowering**
• Atorvastatin 20
• Atorvastatin 40
**🩸 Endocrine & Hematinics**
**Antidiabetics**
• Formentin 500
• ME-500
• Metformin 500
**Vitamins & Hematinics**
• Ferrous Sulfate 325
• Ferus + Folic Acid
• Folic Acid 5
**🧠 CNS**
**Antidepressants**
• Fluoxetine 20
**Antipsychotics**
• Olanz 5
**Anticonvulsants**
• Carbamazepine 200
• Phenobarbital 100
**Anxiolytics**
• Diazepam 5
**🧴 Dermatology**
**Topicals**
• Clobetasol Cream
**👁 Eye & Ear**
• Cipro E/E Drops
**💧 Fluids & Electrolytes**
• Dextrose 40%
• Potassium Chloride 600
**💉 Injectable & Anesthetics**
• Hyoscine Inj
• Lidocaine Inj
**👶 Pediatric Products**
• MYTIAZEE Sus
• Polymol Syrup
**👨 Men's Health**
• Vasigra 50
**🌿 Miscellaneous**
• Castor Oil
**🧪 Diagnostic Kits**
• H. pylori Ag Strip
• HBsAg Strip
• HCG Strip
• HCV Strip
• Syphilis Strip
**🩺 Surgical & Medical Supplies**
**Sutures**
• Catgut D/F
• Chromic Catgut
• Silk D/F
• Vicryl D/F
**Bandages & Dressings**
• E/Bandage 7.5 × 5
• E/Bandage 10 × 5
• E/Bandage 12.5 × 5
• First Aid Bandage
• Gauze Swab 10 × 10
• POP 10 × 3
• POP 15 × 3
**Zinc Oxide Plaster**
• ZOP 2.5 × 5
• ZOP 5 × 5
• ZOP 7.5 × 5
• ZOP 7.5 × 10
• ZOP 12.5 × 5
• ZOP 12.5 × 10
**Laboratory Items**
• Blood Lancet
• Safety Lancet
• EDTA Glass Tube
• EDTA PET Tube
• ESR PET Tube
• Frosted Slide
• Plain Slide
**Gloves**
• E/Glove Powdered
**Needles & Blades**
• Syringe 3 ml
• Syringe 5 ml
• Syringe 10 ml
• Spinal Needle
• Surgical Blade
**Tubes & Catheters**
• ETT
• NG Tube
• Urine Bag 2 L
🔰 **Ready Stock**
💰 **Competitive Prices**
📕 **Long Expiry**
🚚 **Fast Delivery**
📞 **Orders & Inquiries**
**+251917176560**
📨 **@tikvah_sales**",1087,5,none
tikvahpharma,196226,2026-06-22 20:41:24+00:00,"💧Amoxicillin oral sus  Amyn
        📦100 🕰 2029 💵 78 

💧Ibuprofen 400 mg tablet 
      📦 120🕰 2029 💵 220 

💧  Ibuprofen  syrup 
        💵85 birr 📦 100

🇧🇬Coartem  💵3200
   24x30'sBalebandiraw! 📦32
           Limited  stock ⛔️
💉Artusunate inj 📦400 💵300

💉5 cc syringe  💵 610
         limited  stock 👆call
        With 10cc 5:2 Rati
💉10 cc syringe 💵  790
💉50cc syringe 💵1400
  💉Insulin syringe 550

🧤 Surgical glove powder Free 
       💵  1580
🧤 Surgical glove powdered 
          💵1580 on hand 63boxes 
🧤  SRITRANG Examination
      Glove powdered 💵595 /5ctn 
🧤SRITRANG Examination
      powder free 💵630 / 50ctn 

👉 Plaster 2.5 💵 65
👉  Plaster 5*5💵115
👉 Plaster 7.5*5💵130
👉  plaster 10*5💵 180
👉  plaster 12.5*5💵220
👉   plaster12.5*10💵360

   💊Amoxa Amayn 250mg 💰95
   💊Amoxa Amayn 125mg 💰78
   💊 Amayn 500mg 10*10 💰475
   
✅ Gauze Roll – 90 cm × 100 yrd
        💰1,801.20 
         📦20roll
✅ Gauze Roll – 90 cm × 50 m
          💰924.00  
           📦20 
🧊Gauz bandage – 12.5 cm × 5 m
        💵 224.40 
        📦100
🧊 Gauze Bandage – 10 cm × 5 m
     💰220.80 
     📦100
🧊 Gauze Bandage – 7.5 cm × 5 m
       💰 218.40 
        📦100
🧊 Gauze Bandage – 5 cm × 5 m
         💵94.80 
         📦100
🧊Gauze Swabs – 
        10 cm × 10 cm (8 Ply)
        💰266.40  📦100

✅ Lap Sponge – 40 cm × 45 cm (16 Ply 💰 772.80 

🔹ELASTIC CREPE BANDAGE (7.5 
      CM × 5 M) 📦480
       🗓 01/2030 💵  72 

🧊 ELASTIC CREPE BANDAGE (10
         CM × 5 M)
      📦 360  🗓 2030 💵 90 

💧 ELASTIC CREPE BANDAGE
      (12.5 CM × 5 M)
      📦 240   🗓  2030💵  100

💧Azithromycin Oral Su 15ml
     📦 200  💵95 birr

1. **Cledomox  625 mg** of 20 tabs
       📦 150 🕰 09/28💵490** **

2. **Gentamicin  Eye/Ear drop 0.3 %
       10ml** 📦50🕰12/27💵**52 Birr**


☎️  0940730534  Selamawit 
    Call any time",361,0,none
tikvahpharma,196225,2026-06-22 20:33:03+00:00,"የብቃት ምዘና ፈተና ለምትወስዱ ጤና ባለሙያዎች በሙሉ
_______

ጤና ሚኒስቴር ከሰኔ 17 እስከ 19/2018 ዓ.ም የብቃት ምዘና ፈተና ለመስጠት ዝግጅቱን አጠናቋል፡፡ ስለሆነም ሁሉም ተፈታኝ ሰኔ 16/2018 ዓ.ም ከቀኑ 8፡00 ሰዓት በመረጣችሁት በመፈተኛ ጣቢያ በመገኘት ስለፈተናው አሰጣጥ ቅድመ ገለጻ (orientation) መከታተል፤ የቅድመ ፈተና መለማመጃ ጥያቄዎችን መስራትና፤ የመፈተኛ ክፍሉን መለየት የሚጠበቅባችሁ ሲሆን ወደ ፈተና ጣቢያ ስትመጡ የብሄራዊ መታወቂያ (National ID) እንዲሁም ሲስተሙ የሚሰጠውን QR code ያለው የፈተና መግቢያ /ስሊፕ/ print out ይዛችሁ መገኘት ይኖርባችኋል፡፡

ለወቅታዊ ታማኝ የጤና መረጃዎች ⤵️
ቴሌግራም: https://t.me/addlist/IWOV6uABAi5lYTA0  ላይ ይከታተሉን::
ፌስቡክ: www.fb.com/tenachn
ዩትዩብ: youtube.com/@HIVN
ቲክቶክ: tiktok.com/@andu_tena",353,1,photo
tikvahpharma,196224,2026-06-22 19:49:30+00:00,"https://t.me/ethiobiomed 

🩺 Welcome to Ethio Bio Medicals 🩺
Your trusted place for buying and selling biomedical devices in Ethiopia 🇪🇹
We provide: ✔️ Quality biomedical equipment
✔️ Reliable medical devices
✔️ Competitive prices
✔️ Updates on available products
✔️ Easy communication and support
Whether you are a hospital, clinic, laboratory, healthcare professional, or individual buyer, join us and explore",334,0,photo
tikvahpharma,196223,2026-06-22 18:49:38+00:00,"**TIKVAH SALES
(Pharma Import)**

🆕**arrivals**

📊**PREDNISOLONE 
5 MG (10×10)**
📦 600
🗓02/2029

━━━━━━━━━━━━━━

📊**PARACETAMOL 500 MG
(10×10) (PERFAC 500)**
📦 200
🗓01/2029

━━━━━━━━━━━━━━

📊**CLOTRIMAZOLE VAGINAL 
100 MG (CLOTRISAN V6) (1×6)**
📦 360
🗓01/2029

━━━━━━━━━━━━━━

📊**SILDENAFIL 50 MG 
(DZIRE 50) (10×2×4)**
📦 60
🗓02/2029

━━━━━━━━━━━━━━━━━━
🔰 Ready Stock
📊 Competitive Prices
⛔️ Long Expiry
🚚 Fast Delivery
📞 **Tikvah Salesb**
📱 +251917176560
**For more product & price**
📨 @tikvah_sales",697,3,none
tikvahpharma,196222,2026-06-22 18:47:27+00:00,"Mount Trading PLC
Great news for hospitals, clinics, and wholesalers.

💥New arrival💥
Yuwell products:

👉Oxygen Concentrator 
👉Electrical Suction Machine
👉Air-Compressing Nebulizer
👉Stethoscope

Place your order because we have limited stock!

Contact: 📞0991321423/0961515122                  

Telegram: https://t.me/mounttra
TikTok: @mounttrading36
LinkedIn: http://linkedin.com/in/mount-trading-plc-mount-033a96364
Website: mounttradinget.com",345,0,none
tikvahpharma,196221,2026-06-22 18:08:41+00:00,"Update 22/06/26

Safe pharma import and community import
Contact no 0920555993
                    0967342405
Discount 
💥syringe 10cc 💵780

💥Ped. Paracitamol (Parakant) 120mg/5ml, 60ml bottles. 
price: 41br  <10cartn 40 <20cartn 39
Carton size 100

💥Valk( Aceclofenac 100mg)(2×10) 💵210birr
💥Colcol (5×4) 💵168birr
💥Pregabalin 150 ( 10x10) 💵1330

⭐️VITAMIN D DROPS (KIDOVIT)
100 bottle/ cartoon
Ex date-07/2028
Price: 320

FULL IV SET NS 
📦12
💰 328 birr

50crtn Ns = 196,800
7% captppril(192) attachment 72pk


🌟🌟🌟new arrival items 

Stock Update

1. Cazithro (Azithromycin)15ml 
     Ex date:02/2028
     Carton Size:150
     Price: 90

2. Cazithro (Azithromycin) 30ml
     Ex date: 02/2028
     Carton Size : 80
     Price:  190
    

3. Cachmax( Cefixime) 400mg 
     1x10
     Ex date: 01/2029
     Price : 420
Ibuprofen oral suspenstion 100mg/5ml
        ⏰2028
        📦100
        💰80

Co-Trimoxazole oral suspenstion 240mg/5ml
       📦 100
       📆 2029
       💰 80

Amoxaciline Oral Susension 125mg/5ml 
        ⏰2029
        📦120
        💰77

💥augmentin  228.5
📦100
⏰08/27
💵165

**New arrival 
Import **
Prednisolon 5mg 10*10
         📦 cartoon size 600
         ⌛️ expired date oct 2028
          💵 price 220 per pk

Co-Amoxaxlav oral suspension BP 457mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Feb 28
             💵Price 300

Amoxicillin&clavulanate potassium tablet USP 1000mg 2*7 
            📦Cartoon size 100
            ⏳Expired date Jan 2028
            💵Price 434

Co-Amoxaxlav oral suspension BP 156.25mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Jan 2028
             💵Price 170
1. **Cledomox (Amoxicillin + Clavulanate) 625 mg** of 20 tabs
- Carton size - 150pk
- Expiry date - 09/2028
- Price pk - 490** Birr**

2. **Gentamicin  Eye/Ear** drop 0.3 % 10ml
- Carton size -500
- Expiry date - 12/2027
- Price  bottle  - **52 Birr**

**Epharm** 

Paracetamol 500mg 
          📦cartoon size12
           💵 price 2050
          ⌛️expired date 2029

🌟🌟🌟attractive price 🌟🌟🌟

Diclofenac Gel BP 1%(relaxo) 30gm
📦280
⏰9/27
💵75
Lidocaine injection BP 2% 8×25×30ml
📦200
⏰2/28
💵107

💥💥Big discount for short time HCG casset of 100
HCG Device of 100 cassette
     📦30box 
      ⏰05/27
Price 800

💥Powderd exam glove
carton size 10
exp 2030
💵600
Letex exam texture powder free gloves size M
📦10
⏰05/30
💵675

Ondansetron 8mg dissolving tablet(OBEREM) 10 ×1 pk
Packaging: 1000boxes/carton
Exp date: 08/27
💵140 based on qantity

💥Diphenhydramine  Syrup  125ml，12.5mg/5ml  
📦:120
📅: 03/2028
💰:  

💥Loratadine Syrup-5mg/5ml，100ml
Brand name: LOTA
📦 100
📅: 28/07/2027
💰: 65 Birr

✅ Amyn 250mg/5ml 
carton size 100
exp apr 2028
price  💵

Clobetasol (0.05 ointment) 15gm
       ⌛️ Expired date Aug 2026
        📦 cartoon size 600
         💸  Price 45
Urine bag 
          ⌛ Expired date may 2029
          📦 Cartoon size 250
           💸 price 45
Colostomy bag 
         ⌛ Expired date may 2029
         📦 cartoon size 1000
          💸 price 125
Suction catheter 8fg
          ⌛ expired date may 2029
          📦 cartoon size 1000
          💸price 48
New arrival product❗️❗️❗️
1. Patient Monitor(12"") with Adult , pediatric and infant 
Price ~ 140,000 birr

2. Fetal Monitor 
Price ~ 165,000 birr
      
3. Infusions pump 
Price ~ 65,0000 birr

4. Vital Sign
Price ~ 95,000 birr

5. Handheld pulse oximeter 
Price ~ 30,000 birr 

6. Finger Tip Pulse oximeter 
Price ~ 1600 birr

💥Medical Equplment💥

❗️EDTA 4ml glass
❗️EDTA 4ml plastic
❗️SST 5ml (G&C) plastic
❗️SST 5ml (G&C) glass
❗️PT Tube 2.7ml glass
❗️ESR Tube 1.6ml glass

Addres around paster
Contact no 0920555993
                    0967342405
free delivery 🚒🚒🚒🚒IIII",414,0,none
tikvahpharma,196220,2026-06-22 17:46:59+00:00,"🆕🆕🆕🔄🔄🔄🔄🔄

            🤩 🔤🔤🔤 
       🔤🔤🔤🔤🔤🔤🔤
        

🆕🆕🆕**ON STOCK  ITEMS **⚠️

🟢**Crash Cart (Emergency Medical trolley)**

🟢**OR Light
**
🟢**Mechanical Ventilator 

**🟢**Anesthesia Machine 

**🟢**OR table (Hydraulic & Electrical)

**🟢**Suction Machine Electrical

**🟢**Manual Suction** **Machine 

**🟢**Infant Radiant Warmer

**🟢**Infant Phototherapy

**🟢**Infant Incubator

**🟢**Electrical Suction Machine

**🟢**Electrical Bone Drill 

**🟢**Patient Monitor 

**🟢**CTG (Fetal and Maternal Monitor )

**🟢**Weight + Height  Scale(Analog & Digital)

**🟢**Wheelchair (All Type)

**🟢**CT-Scan Injector tube and  syringe 

**🟢**CPAP machine

**🟢**Dialysis Catheter (Temporary and Permanent)

**🟢**Electrolyte Machine 

**🟢**Hematology (CBC) Machine 

**🟢**Chemistry Analyzer Machine 

**🟢**Examination Bed 

**🟢**Delivery Couch 

**🟢**Hospital Patient Bed (2 function and 3 function)

**🟢**Digital Xray Machine 

**🟢**Flat Panel Detector 

**🟢**Lead Door(for xray and ct scan)

**🟢**Lead Glass 40 * 40 and 120 * 80

**🟢**Lead Apron 

**🟢**Lead Thyroid (collar) Shield 

**🟢**Lead Gonadal shield 

**🟢**Lead Eye Goggle 

**🟢**Lead Glove 

**🟢**Oxygen Concentrator 5L & 10L(Single & Double flow)

**🟢**Nebulizer 

**🟢**Ventilator /Anesthesia/CPAP mask  

**🟢**Oxygen Mask

**🟢**Ambubag (Adult, child, Pediatric)

**🟢**Magnus Microscope 

**🟢**Trolley 2 shelf and 3 shelf

**🟢**Mindray Dp 10 and Dp 15 Ultrasound **

🟢**ECG Machine 12 channel 

**🟢**Infusion Pump(perfuser)

**🟢**Centrifuge 6,8,12 and 24 hole

**🟢**Hematocrit Centrifuge 

**🟢**Shaker Digital (Dlab)

**🟢**Autoclave (Electrical and Digital) 19,21,25,30,40,50,100,250 Liter

**🟢**Dry oven 28,43,53,80,100L

**🟢**Water Distiller Automatic 

**🟢**Laryngoscope 

**🟢**Handheld Pulseoximeter 

**🟢**Iv stand

**🟢**Surgical Mesh 

**🟢**MVA KIT

**🟢**Dressing set 

**🟢**ECG Electrode 

**🟢**Forehead IR Thermometer 

**🟢**Chest Drainage Bottle 

**🟢**Baby Crib 

**🟢**Ground plate & Bipolar Cautery cable with Tip for cautery machine 

**🟢**Bp Cuff adult & child 

**🟢**Digital BP Monitor and Aneroid BP Cuff

**🟢**Ultrasound jel 5L/5kg & Ultrasound paper 

**🟢**ECG paper and ECG cable

Available at **🏆🚩🚩🚩      
               🚩🚩🚩🚩🚩🚩

✔️✔️**DELIVERY 

**🤝🤝**FAIR PRICE **

**Inbox ✉️✉️Your order 
**@Radmed1** or **@Radmed2**

Or

Call ****📞****📞**0913517551**
                   **0924070706**
                   **0934910861**
**
**"" YOUR PARTNER IN MEDICAL EXCELLENCE “**
               ",469,0,none
tikvahpharma,196219,2026-06-22 15:45:08+00:00,"**TELEIOS IMPORT AND EXPORT / 
                         DANIEL TIGISTU **


NEW ARRIVALS 

✅ BIOSON (Hydrocortisone  Injection  100MG IV/IM 

     💵 65
     📦 400
     🕰01/29

✅  ASUMAP (Artesunate injection
       60mg IM/IV

      💵 280
     📦 180
     🕰02/29

✅ LIDIYA PLUS (Lidocaine with
                            Adrenaline 30ml 

     💵 160
     📦 400
     🕰06/27

✅ AMLOTRIX (Amilodipine 5mg Tab
                   10*10

      💵 132
     📦 600
     🕰08/27

✅  SPATULA ( Wooden Tongue
       Depressor 

      💵 450
     📦 50
     🕰04/29

✅  APPLLCATOR STICK WITH
                    COTTON TIP 

      💵 350
     📦 250
     🕰01/29

Contact +251929038609 TEREF(ጠረፍ
               +251922123840  Natty
               +251962832100 Meberatu",430,2,none
tikvahpharma,196218,2026-06-22 15:43:51+00:00,"**TIKVAH SALES
(Pharma Import)**

🆕**arrivals**

📊**PREDNISOLONE 
5 MG (10×10)**
📦 600
🗓02/2029

━━━━━━━━━━━━━━

📊**PARACETAMOL 500 MG
(10×10) (PERFAC 500)**
📦 200
🗓01/2029

━━━━━━━━━━━━━━

📊**CLOTRIMAZOLE VAGINAL 
100 MG (CLOTRISAN V6) (1×6)**
📦 360
🗓01/2029

━━━━━━━━━━━━━━

📊**SILDENAFIL 50 MG 
(DZIRE 50) (10×2×4)**
📦 60
🗓02/2029

━━━━━━━━━━━━━━━━━━
🔰 Ready Stock
📊 Competitive Prices
⛔️ Long Expiry
🚚 Fast Delivery
📞 **Tikvah Salesb**
📱 +251917176560
**For more product & price**
📨 @tikvah_sales",697,3,none
